2026-06-03 15:31:21: INFO     | '6687da6d2d88283319953a6346ced30d0f53e2baac4f7ef44041580e8add0298': INICIO_LOG - Log inicializado |
2026-06-03 15:32:09: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:09: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:09: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:09: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:09: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:09: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:09: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:09: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:10: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:10: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:10: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:11: INFO     | '286b6b15958173bece46a06f9e923b1cc9e9b82030474abb02f749cafe05b986': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=usuario1 |
2026-06-03 15:32:11: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:11: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:11: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:11: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:11: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:11: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:11: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:11: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:12: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:12: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:12: INFO     | '286b6b15958173bece46a06f9e923b1cc9e9b82030474abb02f749cafe05b986': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=usuario1 |
2026-06-03 15:32:12: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:12: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:12: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:12: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:12: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:12: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:12: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:12: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:13: INFO     | '286b6b15958173bece46a06f9e923b1cc9e9b82030474abb02f749cafe05b986': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=usuario1 |
2026-06-03 15:32:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:13: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:13: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:14: INFO     | '286b6b15958173bece46a06f9e923b1cc9e9b82030474abb02f749cafe05b986': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=usuario1 |
2026-06-03 15:32:14: WARNING  | '125b443358578775beb7b3c7cea2f793c2b22bae3d2d1b39033abe454ee2b9b1': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:14: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:15: INFO     | '286b6b15958173bece46a06f9e923b1cc9e9b82030474abb02f749cafe05b986': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=usuario1 |
2026-06-03 15:32:15: WARNING  | '125b443358578775beb7b3c7cea2f793c2b22bae3d2d1b39033abe454ee2b9b1': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:15: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:15: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:15: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:15: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:15: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:15: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:15: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:15: INFO     | 'ef12c19d3f891611ed7d172073b63b6bbbaa471b869958dd7c7819cb9e84fd30': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=user1 |
2026-06-03 15:32:15: WARNING  | 'fc3470e45c601bcc5fb4b38c228a4a81e77515c1427b7beb3247100b1d35fe2d': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:16: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:16: INFO     | 'ef12c19d3f891611ed7d172073b63b6bbbaa471b869958dd7c7819cb9e84fd30': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=user1 |
2026-06-03 15:32:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:17: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:18: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:18: INFO     | 'bed25204d04bacf9b3fb82b07394ee8fc60a7e5a7a84d21ff86209d867bc8a0e': ana login -> permitido |
2026-06-03 15:32:18: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:18: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:18: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:18: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:18: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:18: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:18: INFO     | '262677c44c45a42e8dd4448d8435108bf4db32b876e28ceb2249126f0b9381e6': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=user1 |
2026-06-03 15:32:18: INFO     | 'b21783fd32d42bab2ec0990ae1248eb3de721cc374365abf868825fa4941035e': ana : anadir_credencial --> permitido |
2026-06-03 15:32:18: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:18: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:19: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:19: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:19: INFO     | '65987849f4d10fe53fa0cb65c4c293be401845dae5e16a88792a461616840931': ana : eliminar_credencial --> permitido |
2026-06-03 15:32:19: WARNING  | 'e0897e8144f2e22c6a21140acf30b885fcd889ce45460ff5f7566132ae152b1d': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:19: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:19: INFO     | 'bed25204d04bacf9b3fb82b07394ee8fc60a7e5a7a84d21ff86209d867bc8a0e': ana login -> permitido |
2026-06-03 15:32:19: INFO     | 'cabe1cf19c2352dd5dcefb8d470717e5a5c258d854df4ce6e082a822c532145c': luis login -> permitido |
2026-06-03 15:32:19: INFO     | 'fde4ffe14b2b6af639ea56f438176375ec63992e086f7fd1f7f8c96a7bbf0b9b': luis : anadir_credencial --> denegado |
2026-06-03 15:32:19: WARNING  | 'd6ff197d79ff7cec07c162fa2f4497b6e0f0cf8af0dcd68fcdaa005a00b5ff9d': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:19: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:19: INFO     | 'bed25204d04bacf9b3fb82b07394ee8fc60a7e5a7a84d21ff86209d867bc8a0e': ana login -> permitido |
2026-06-03 15:32:19: INFO     | 'b2e9bff3087cc09f9a312e48495805f60ae92f9bbc1bf2869d2969f0474a4b25': eva login -> permitido |
2026-06-03 15:32:19: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:19: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:19: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:19: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:19: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:19: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:20: INFO     | '262677c44c45a42e8dd4448d8435108bf4db32b876e28ceb2249126f0b9381e6': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=user1 |
2026-06-03 15:32:20: INFO     | 'b21783fd32d42bab2ec0990ae1248eb3de721cc374365abf868825fa4941035e': ana : anadir_credencial --> permitido |
2026-06-03 15:32:20: INFO     | 'fe5b352a7e865af4fb8d5da20a0ff3b60f34316c57a04ce5f933f6d997f57b3d': eva : eliminar_credencial --> denegado |
2026-06-03 15:32:20: WARNING  | '7df0857f9de58d69e7c81a99921efd04a69ef690e55f8ba1e38ce9f49110e371': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:20: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:20: INFO     | 'cabe1cf19c2352dd5dcefb8d470717e5a5c258d854df4ce6e082a822c532145c': luis login -> permitido |
2026-06-03 15:32:20: INFO     | 'fde4ffe14b2b6af639ea56f438176375ec63992e086f7fd1f7f8c96a7bbf0b9b': luis : anadir_credencial --> denegado |
2026-06-03 15:32:20: WARNING  | 'd6ff197d79ff7cec07c162fa2f4497b6e0f0cf8af0dcd68fcdaa005a00b5ff9d': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:20: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:20: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:20: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:20: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:20: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:20: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:20: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:21: INFO     | 'ef12c19d3f891611ed7d172073b63b6bbbaa471b869958dd7c7819cb9e84fd30': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=user1 |
2026-06-03 15:32:21: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:21: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:21: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:21: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:21: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:21: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:22: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:22: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:22: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:22: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:22: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:22: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:22: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:22: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:23: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:23: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:23: INFO     | 'ef12c19d3f891611ed7d172073b63b6bbbaa471b869958dd7c7819cb9e84fd30': CREDENCIAL_ANADIDA: Servicio=Github, Usuario=user1 |
2026-06-03 15:32:23: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:23: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:23: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:32:23: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:32:23: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:23: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:32:23: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:32:23: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
